[2025-05-17 15:44:13,890] [DQN_train] [INFO] iteration:     1/  500 | mean reward: 19.04 | max reward: 46.00 | loss: 0.03583306
[2025-05-17 15:54:59,913] [DQN_train] [INFO] iteration:    52/  500 | mean reward: 199.36 | max reward: 500.00 | loss: 0.43698397
[2025-05-17 15:55:28,237] [DQN_train] [INFO] iteration:    53/  500 | mean reward: 162.42 | max reward: 500.00 | loss: 0.34008110
[2025-05-17 15:56:00,449] [DQN_train] [INFO] iteration:    54/  500 | mean reward: 184.20 | max reward: 500.00 | loss: 0.33273298
[2025-05-17 15:56:32,091] [DQN_train] [INFO] iteration:    55/  500 | mean reward: 178.78 | max reward: 500.00 | loss: 0.90439188
[2025-05-17 15:57:03,753] [DQN_train] [INFO] iteration:    56/  500 | mean reward: 177.46 | max reward: 500.00 | loss: 0.30212232
[2025-05-17 15:57:39,651] [DQN_train] [INFO] iteration:    57/  500 | mean reward: 201.60 | max reward: 500.00 | loss: 0.28803009
[2025-05-17 15:58:24,578] [DQN_train] [INFO] iteration:    58/  500 | mean reward: 253.90 | max reward: 500.00 | loss: 0.37683469
[2025-05-17 15:59:09,632] [DQN_train] [INFO] iteration:    59/  500 | mean reward: 256.24 | max reward: 500.00 | loss: 1.05751753
[2025-05-17 15:59:56,625] [DQN_train] [INFO] iteration:    60/  500 | mean reward: 263.70 | max reward: 500.00 | loss: 0.21639504
[2025-05-17 16:00:50,386] [DQN_train] [INFO] iteration:    61/  500 | mean reward: 300.22 | max reward: 500.00 | loss: 0.25075269
[2025-05-17 16:01:41,202] [DQN_train] [INFO] iteration:    62/  500 | mean reward: 288.20 | max reward: 500.00 | loss: 0.24749534
[2025-05-17 16:02:35,454] [DQN_train] [INFO] iteration:    63/  500 | mean reward: 305.88 | max reward: 500.00 | loss: 0.23081428
[2025-05-17 16:03:35,461] [DQN_train] [INFO] iteration:    64/  500 | mean reward: 333.48 | max reward: 500.00 | loss: 0.53400779
[2025-05-17 16:04:38,699] [DQN_train] [INFO] iteration:    65/  500 | mean reward: 357.34 | max reward: 500.00 | loss: 0.02807262
[2025-05-17 16:05:43,698] [DQN_train] [INFO] iteration:    66/  500 | mean reward: 350.18 | max reward: 500.00 | loss: 0.28750387
[2025-05-17 16:07:04,742] [DQN_train] [INFO] iteration:    67/  500 | mean reward: 352.02 | max reward: 500.00 | loss: 0.53485066
[2025-05-17 16:08:39,262] [DQN_train] [INFO] iteration:    68/  500 | mean reward: 403.52 | max reward: 500.00 | loss: 0.53812695
[2025-05-17 16:10:12,256] [DQN_train] [INFO] iteration:    69/  500 | mean reward: 394.86 | max reward: 500.00 | loss: 0.71593398
[2025-05-17 16:11:47,724] [DQN_train] [INFO] iteration:    70/  500 | mean reward: 406.86 | max reward: 500.00 | loss: 0.59241265
[2025-05-17 16:13:30,322] [DQN_train] [INFO] iteration:    71/  500 | mean reward: 439.06 | max reward: 500.00 | loss: 0.17436838
[2025-05-17 16:15:14,959] [DQN_train] [INFO] iteration:    72/  500 | mean reward: 444.26 | max reward: 500.00 | loss: 0.52617443
[2025-05-17 16:16:56,941] [DQN_train] [INFO] iteration:    73/  500 | mean reward: 433.46 | max reward: 500.00 | loss: 0.02776149
[2025-05-17 16:18:41,029] [DQN_train] [INFO] iteration:    74/  500 | mean reward: 442.14 | max reward: 500.00 | loss: 0.25985321
[2025-05-17 16:20:32,663] [DQN_train] [INFO] iteration:    75/  500 | mean reward: 474.78 | max reward: 500.00 | loss: 0.84987956
[2025-05-17 16:22:14,094] [DQN_train] [INFO] iteration:    76/  500 | mean reward: 434.58 | max reward: 500.00 | loss: 0.00174997
[2025-05-17 16:23:55,338] [DQN_train] [INFO] iteration:    77/  500 | mean reward: 440.66 | max reward: 500.00 | loss: 0.19269897
[2025-05-17 16:25:47,699] [DQN_train] [INFO] iteration:    78/  500 | mean reward: 484.64 | max reward: 500.00 | loss: 0.28824085
[2025-05-17 16:27:39,823] [DQN_train] [INFO] iteration:    79/  500 | mean reward: 483.22 | max reward: 500.00 | loss: 0.91565681
[2025-05-17 16:29:33,446] [DQN_train] [INFO] iteration:    80/  500 | mean reward: 488.02 | max reward: 500.00 | loss: 0.31527814
[2025-05-17 16:31:22,043] [DQN_train] [INFO] iteration:    81/  500 | mean reward: 467.12 | max reward: 500.00 | loss: 0.63447934
[2025-05-17 16:33:15,058] [DQN_train] [INFO] iteration:    82/  500 | mean reward: 488.16 | max reward: 500.00 | loss: 0.63981354
[2025-05-17 16:35:09,599] [DQN_train] [INFO] iteration:    83/  500 | mean reward: 493.02 | max reward: 500.00 | loss: 0.00086010
[2025-05-17 16:37:03,816] [DQN_train] [INFO] iteration:    84/  500 | mean reward: 491.30 | max reward: 500.00 | loss: 0.27183384
[2025-05-17 16:38:59,128] [DQN_train] [INFO] iteration:    85/  500 | mean reward: 496.40 | max reward: 500.00 | loss: 0.64969891
[2025-05-17 16:40:55,206] [DQN_train] [INFO] iteration:    86/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00038054
[2025-05-17 16:42:51,175] [DQN_train] [INFO] iteration:    87/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.31650990
[2025-05-17 16:44:47,532] [DQN_train] [INFO] iteration:    88/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00025072
[2025-05-17 16:46:43,720] [DQN_train] [INFO] iteration:    89/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.34600174
[2025-05-17 16:48:40,398] [DQN_train] [INFO] iteration:    90/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.33037305
[2025-05-17 16:50:36,173] [DQN_train] [INFO] iteration:    91/  500 | mean reward: 495.58 | max reward: 500.00 | loss: 0.00013602
[2025-05-17 16:52:33,128] [DQN_train] [INFO] iteration:    92/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.68829060
[2025-05-17 16:54:30,276] [DQN_train] [INFO] iteration:    93/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.34504750
[2025-05-17 16:56:27,192] [DQN_train] [INFO] iteration:    94/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.34902319
[2025-05-17 16:58:23,918] [DQN_train] [INFO] iteration:    95/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.35130531
[2025-05-17 17:00:20,805] [DQN_train] [INFO] iteration:    96/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.76569831
[2025-05-17 17:02:18,114] [DQN_train] [INFO] iteration:    97/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00011336
[2025-05-17 17:04:15,242] [DQN_train] [INFO] iteration:    98/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.35589883
[2025-05-17 17:06:12,395] [DQN_train] [INFO] iteration:    99/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00006680
[2025-05-17 17:08:09,667] [DQN_train] [INFO] iteration:   100/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00007249
[2025-05-17 17:08:09,667] [DQN_agent] [INFO] Saving model to DQN_model_100.pth
[2025-05-17 17:10:06,827] [DQN_train] [INFO] iteration:   101/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00037270
[2025-05-17 17:12:04,278] [DQN_train] [INFO] iteration:   102/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00005729
[2025-05-17 17:14:01,685] [DQN_train] [INFO] iteration:   103/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00015120
[2025-05-17 17:15:59,014] [DQN_train] [INFO] iteration:   104/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.37068644
[2025-05-17 17:17:56,286] [DQN_train] [INFO] iteration:   105/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00005878
[2025-05-17 17:19:53,796] [DQN_train] [INFO] iteration:   106/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00009758
[2025-05-17 17:21:51,329] [DQN_train] [INFO] iteration:   107/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00018477
[2025-05-17 17:23:44,213] [DQN_train] [INFO] iteration:   108/  500 | mean reward: 480.40 | max reward: 500.00 | loss: 0.00013227
[2025-05-17 17:25:39,061] [DQN_train] [INFO] iteration:   109/  500 | mean reward: 490.26 | max reward: 500.00 | loss: 0.38707823
[2025-05-17 17:27:35,812] [DQN_train] [INFO] iteration:   110/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.40088791
[2025-05-17 17:29:32,925] [DQN_train] [INFO] iteration:   111/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.37422767
[2025-05-17 17:31:29,363] [DQN_train] [INFO] iteration:   112/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.01360669
[2025-05-17 17:33:25,135] [DQN_train] [INFO] iteration:   113/  500 | mean reward: 493.82 | max reward: 500.00 | loss: 0.01479033
[2025-05-17 17:35:22,395] [DQN_train] [INFO] iteration:   114/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.39214715
[2025-05-17 17:37:19,591] [DQN_train] [INFO] iteration:   115/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00347768
[2025-05-17 17:39:12,211] [DQN_train] [INFO] iteration:   116/  500 | mean reward: 481.34 | max reward: 500.00 | loss: 0.40533063
[2025-05-17 17:41:09,394] [DQN_train] [INFO] iteration:   117/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.03433121
[2025-05-17 17:43:06,696] [DQN_train] [INFO] iteration:   118/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.40773389
[2025-05-17 17:45:03,869] [DQN_train] [INFO] iteration:   119/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.40852201
[2025-05-17 17:47:01,658] [DQN_train] [INFO] iteration:   120/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.40403426
[2025-05-17 17:48:59,159] [DQN_train] [INFO] iteration:   121/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.40355691
[2025-05-17 17:50:56,669] [DQN_train] [INFO] iteration:   122/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.60376024
[2025-05-17 17:52:53,895] [DQN_train] [INFO] iteration:   123/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.81316870
[2025-05-17 17:54:51,373] [DQN_train] [INFO] iteration:   124/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00069536
[2025-05-17 17:56:48,814] [DQN_train] [INFO] iteration:   125/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.41130376
[2025-05-17 17:58:45,664] [DQN_train] [INFO] iteration:   126/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.41361919
[2025-05-17 18:00:43,049] [DQN_train] [INFO] iteration:   127/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00034458
[2025-05-17 18:02:40,470] [DQN_train] [INFO] iteration:   128/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.41567835
[2025-05-17 18:04:34,978] [DQN_train] [INFO] iteration:   129/  500 | mean reward: 486.28 | max reward: 500.00 | loss: 0.00143127
[2025-05-17 18:06:30,735] [DQN_train] [INFO] iteration:   130/  500 | mean reward: 491.80 | max reward: 500.00 | loss: 0.42258665
[2025-05-17 18:08:25,303] [DQN_train] [INFO] iteration:   131/  500 | mean reward: 487.30 | max reward: 500.00 | loss: 0.42877308
[2025-05-17 18:10:09,936] [DQN_train] [INFO] iteration:   132/  500 | mean reward: 444.30 | max reward: 500.00 | loss: 0.45173550
[2025-05-17 18:12:02,763] [DQN_train] [INFO] iteration:   133/  500 | mean reward: 479.36 | max reward: 500.00 | loss: 0.99451637
[2025-05-17 18:13:57,199] [DQN_train] [INFO] iteration:   134/  500 | mean reward: 485.64 | max reward: 500.00 | loss: 0.85241950
[2025-05-17 18:15:52,817] [DQN_train] [INFO] iteration:   135/  500 | mean reward: 490.68 | max reward: 500.00 | loss: 0.85684866
[2025-05-17 18:17:37,900] [DQN_train] [INFO] iteration:   136/  500 | mean reward: 445.52 | max reward: 500.00 | loss: 0.46521321
[2025-05-17 18:19:35,862] [DQN_train] [INFO] iteration:   137/  500 | mean reward: 499.98 | max reward: 500.00 | loss: 0.01980411
[2025-05-17 18:21:31,832] [DQN_train] [INFO] iteration:   138/  500 | mean reward: 491.60 | max reward: 500.00 | loss: 1.18743968
[2025-05-17 18:23:29,848] [DQN_train] [INFO] iteration:   139/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.66325128
[2025-05-17 18:25:27,918] [DQN_train] [INFO] iteration:   140/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00900085
[2025-05-17 18:27:24,531] [DQN_train] [INFO] iteration:   141/  500 | mean reward: 493.96 | max reward: 500.00 | loss: 0.00482788
[2025-05-17 18:28:54,411] [DQN_train] [INFO] iteration:   142/  500 | mean reward: 380.00 | max reward: 500.00 | loss: 0.42116794
[2025-05-17 18:30:51,896] [DQN_train] [INFO] iteration:   143/  500 | mean reward: 497.38 | max reward: 500.00 | loss: 0.00568536
[2025-05-17 18:32:50,061] [DQN_train] [INFO] iteration:   144/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00326864
[2025-05-17 18:34:48,490] [DQN_train] [INFO] iteration:   145/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.01316415
[2025-05-17 18:36:46,611] [DQN_train] [INFO] iteration:   146/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.45624501
[2025-05-17 18:38:44,777] [DQN_train] [INFO] iteration:   147/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00070196
[2025-05-17 18:40:42,917] [DQN_train] [INFO] iteration:   148/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00128767
[2025-05-17 18:42:41,064] [DQN_train] [INFO] iteration:   149/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00064710
[2025-05-17 18:44:39,299] [DQN_train] [INFO] iteration:   150/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.46055678
[2025-05-17 18:46:37,772] [DQN_train] [INFO] iteration:   151/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00054265
[2025-05-17 18:48:35,977] [DQN_train] [INFO] iteration:   152/  500 | mean reward: 495.98 | max reward: 500.00 | loss: 0.00083201
[2025-05-17 18:50:33,924] [DQN_train] [INFO] iteration:   153/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.90806258
[2025-05-17 18:52:31,673] [DQN_train] [INFO] iteration:   154/  500 | mean reward: 496.14 | max reward: 500.00 | loss: 0.91386116
[2025-05-17 18:54:29,897] [DQN_train] [INFO] iteration:   155/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00767439
[2025-05-17 18:56:28,698] [DQN_train] [INFO] iteration:   156/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.47605151
[2025-05-17 18:58:26,925] [DQN_train] [INFO] iteration:   157/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.92263621
[2025-05-17 19:00:10,069] [DQN_train] [INFO] iteration:   158/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.91631848
[2025-05-17 19:01:42,468] [DQN_train] [INFO] iteration:   159/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.46508312
[2025-05-17 19:03:12,918] [DQN_train] [INFO] iteration:   160/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00108304
[2025-05-17 19:04:42,524] [DQN_train] [INFO] iteration:   161/  500 | mean reward: 497.00 | max reward: 500.00 | loss: 0.93914950
[2025-05-17 19:06:12,947] [DQN_train] [INFO] iteration:   162/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00048962
[2025-05-17 19:07:42,756] [DQN_train] [INFO] iteration:   163/  500 | mean reward: 498.28 | max reward: 500.00 | loss: 0.00039703
[2025-05-17 19:09:08,691] [DQN_train] [INFO] iteration:   164/  500 | mean reward: 476.44 | max reward: 500.00 | loss: 0.47663730
[2025-05-17 19:10:38,784] [DQN_train] [INFO] iteration:   165/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00181029
[2025-05-17 19:12:09,226] [DQN_train] [INFO] iteration:   166/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.43146276
[2025-05-17 19:13:39,223] [DQN_train] [INFO] iteration:   167/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.95325083
[2025-05-17 19:15:08,957] [DQN_train] [INFO] iteration:   168/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00323573
[2025-05-17 19:16:37,733] [DQN_train] [INFO] iteration:   169/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00341054
[2025-05-17 19:18:02,630] [DQN_train] [INFO] iteration:   170/  500 | mean reward: 476.96 | max reward: 500.00 | loss: 0.02178806
[2025-05-17 19:19:14,292] [DQN_train] [INFO] iteration:   171/  500 | mean reward: 401.88 | max reward: 500.00 | loss: 0.03975833
[2025-05-17 19:20:41,471] [DQN_train] [INFO] iteration:   172/  500 | mean reward: 491.74 | max reward: 500.00 | loss: 0.49798056
[2025-05-17 19:22:10,606] [DQN_train] [INFO] iteration:   173/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.01314389
[2025-05-17 19:23:39,214] [DQN_train] [INFO] iteration:   174/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.01135716
[2025-05-17 19:25:08,557] [DQN_train] [INFO] iteration:   175/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00146477
[2025-05-17 19:26:36,822] [DQN_train] [INFO] iteration:   176/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.48534024
[2025-05-17 19:28:07,048] [DQN_train] [INFO] iteration:   177/  500 | mean reward: 497.72 | max reward: 500.00 | loss: 0.00029892
[2025-05-17 19:29:36,869] [DQN_train] [INFO] iteration:   178/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00041537
[2025-05-17 19:31:07,872] [DQN_train] [INFO] iteration:   179/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.98339969
[2025-05-17 19:32:41,674] [DQN_train] [INFO] iteration:   180/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00047976
[2025-05-17 19:34:12,131] [DQN_train] [INFO] iteration:   181/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.47926867
[2025-05-17 19:35:42,183] [DQN_train] [INFO] iteration:   182/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00044579
[2025-05-17 19:37:12,910] [DQN_train] [INFO] iteration:   183/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.49387109
[2025-05-17 19:38:42,734] [DQN_train] [INFO] iteration:   184/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00029367
[2025-05-17 19:40:13,435] [DQN_train] [INFO] iteration:   185/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.49505255
[2025-05-17 19:41:43,419] [DQN_train] [INFO] iteration:   186/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00018469
[2025-05-17 19:43:13,717] [DQN_train] [INFO] iteration:   187/  500 | mean reward: 497.88 | max reward: 500.00 | loss: 0.00019939
[2025-05-17 19:44:43,615] [DQN_train] [INFO] iteration:   188/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.49826708
[2025-05-17 19:46:13,876] [DQN_train] [INFO] iteration:   189/  500 | mean reward: 497.54 | max reward: 500.00 | loss: 0.00052671
[2025-05-17 19:47:44,211] [DQN_train] [INFO] iteration:   190/  500 | mean reward: 499.86 | max reward: 500.00 | loss: 0.00134758
[2025-05-17 19:49:14,157] [DQN_train] [INFO] iteration:   191/  500 | mean reward: 499.60 | max reward: 500.00 | loss: 1.50298750
[2025-05-17 19:50:43,161] [DQN_train] [INFO] iteration:   192/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.50318080
[2025-05-17 19:52:09,957] [DQN_train] [INFO] iteration:   193/  500 | mean reward: 485.08 | max reward: 500.00 | loss: 0.50648206
[2025-05-17 19:53:38,223] [DQN_train] [INFO] iteration:   194/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.00431257
[2025-05-17 19:55:07,804] [DQN_train] [INFO] iteration:   195/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.50826913
[2025-05-17 19:56:36,198] [DQN_train] [INFO] iteration:   196/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.00530267
[2025-05-17 19:58:05,621] [DQN_train] [INFO] iteration:   197/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 0.50043440
[2025-05-17 19:59:34,277] [DQN_train] [INFO] iteration:   198/  500 | mean reward: 500.00 | max reward: 500.00 | loss: 1.50038886
